@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.Remove-R1,2,6_transformed_reordered'

@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute 'Life Ladder Numeric' numeric
@attribute 'Life Ladder Category' {'Very Sad',Sad,Neutral,Happy,'Very Happy'}

@data
4.828147,9.351465,0.750896,0.853326,0.402781,0.913813,0.742215,4.828147,Neutral
3.483109,7.520463,0.678144,0.907892,0.021634,0.445697,0.69153,3.483109,Sad
6.8036,10.984716,0.896751,0.757893,0.138016,0.73892,0.736574,6.8036,Happy
7.158032,10.887716,0.911794,0.830684,0.194568,0.665394,0.752766,7.158032,Happy
6.536031,8.979589,0.833975,0.843399,0.102032,0.804463,0.815519,6.536031,Happy
4.659509,9.132593,0.730118,0.36033,-0.017686,0.789191,0.41045,4.659509,Neutral
7.776209,11.094126,0.946864,0.945428,0.131408,0.445697,0.792705,7.776209,Happy
4.244634,8.123254,0.742837,0.766064,-0.041452,0.898029,0.61664,4.244634,Neutral
4.250281,8.418594,0.783602,0.946244,0.150785,0.859684,0.755761,4.250281,Neutral
5.336586,8.65577,0.622787,0.753175,-0.057453,0.675911,0.669591,5.336586,Neutral
5.938396,10.428864,0.935686,0.861749,-0.106564,0.668402,0.740096,5.938396,Neutral
5.081306,9.365398,0.847545,0.886247,-0.012786,0.771574,0.72256,5.081306,Neutral
4.62312,8.321071,0.793462,0.877491,0.402781,0.607287,0.671309,4.62312,Neutral
4.872074,10.245305,0.791656,0.631084,-0.141419,0.760442,0.347481,4.872074,Neutral
5.939986,8.662359,0.962781,0.94954,-0.043391,0.445697,0.686189,5.939986,Neutral
4.916868,7.852507,0.813068,0.616154,0.02919,0.949702,0.48404,4.916868,Neutral
4.117939,7.56374,0.697002,0.812326,0.111022,0.571616,0.770294,4.117939,Neutral
5.089902,9.516514,0.775295,0.563799,0.087203,0.923343,0.52664,5.089902,Neutral
6.354898,9.355415,0.818189,0.879838,0.2417,0.798496,0.558359,6.354898,Happy
5.555983,10.325289,0.917102,0.773327,-0.158476,0.652447,0.619621,5.555983,Neutral
6.385361,9.025871,0.908859,0.926784,0.247137,0.64954,0.751747,6.385361,Happy
5.474176,8.294475,0.753276,0.844222,0.149432,0.760408,0.472945,5.474176,Neutral
5.752755,9.691708,0.894895,0.614371,-0.07388,0.889765,0.492268,5.752755,Neutral
6.866962,10.713285,0.85403,0.815077,0.251833,0.447527,0.683882,6.866962,Happy
6.19887,10.635402,0.919791,0.632843,-0.040705,0.866668,0.612839,6.19887,Happy
4.462208,7.692994,0.580303,0.715367,0.104912,0.649693,0.63946,4.462208,Neutral
6.03805,10.349202,0.9434,0.770968,-0.12732,0.836105,0.661645,6.03805,Happy
4.073562,7.632027,0.88253,0.73603,-0.050029,0.816376,0.71968,4.073562,Neutral
5.881741,10.044054,0.908842,0.866928,-0.081467,0.78525,0.710393,5.881741,Neutral
5.472361,8.965566,0.779368,0.783793,0.185987,0.910941,0.767535,5.472361,Neutral
4.589065,8.629971,0.798442,0.860843,0.077666,0.816585,0.773812,4.589065,Neutral
4.676009,8.919471,0.632897,0.899601,0.120887,0.769852,0.698765,4.676009,Neutral
4.29733,9.424307,0.87676,0.533267,0.078335,0.926789,0.542552,4.29733,Neutral
3.946063,7.230845,0.612737,0.733464,0.069757,0.852994,0.619638,3.946063,Sad
3.808205,7.896603,0.798059,0.72949,-0.099941,0.742873,0.68495,3.808205,Sad
3.902742,6.939808,0.767236,0.573764,-0.050225,0.866378,0.53765,3.902742,Sad
7.029364,10.64604,0.955068,0.841307,0.397386,0.586813,0.753459,7.029364,Happy
6.036977,10.168048,0.931755,0.744332,-0.270198,0.869267,0.616634,6.036977,Happy
5.740642,10.428208,0.901164,0.896007,0.002204,0.892198,0.644497,5.740642,Neutral
7.33178,10.625004,0.946011,0.834492,0.077703,0.742868,0.597811,7.33178,Happy
4.926522,8.967883,0.649893,0.927041,0.037478,0.668031,0.702153,4.926522,Neutral
5.208147,8.315034,0.521747,0.387698,0.069064,0.873649,0.515629,5.208147,Neutral
6.249618,10.418797,0.934161,0.779112,-0.047692,0.925964,0.647839,6.249618,Happy
5.463567,9.306355,0.839397,0.592696,-0.212297,0.618038,0.66342,5.463567,Neutral
4.905925,8.014382,0.900565,0.649316,-0.00678,0.634223,0.630111,4.905925,Neutral
6.965125,10.818861,0.931421,0.894313,0.018139,0.565794,0.693134,6.965125,Happy
5.373986,8.670665,0.83428,0.770135,-0.048467,0.794484,0.708094,5.373986,Neutral
5.769723,8.991459,0.795959,0.881749,-0.050764,0.852593,0.735729,5.769723,Neutral
4.609059,8.827467,0.881055,0.781333,0.058578,0.917813,0.483198,4.609059,Neutral
4.222297,9.847531,0.837967,0.641256,-0.18077,0.938209,0.509555,4.222297,Neutral
8.018934,10.849012,0.972372,0.971135,-0.039151,0.445697,0.776689,8.018934,'Very Happy'
5.735663,9.997437,0.904971,0.877888,-0.2412,0.801724,0.622471,5.735663,Neutral
6.656207,10.714265,0.914598,0.836918,-0.104087,0.560813,0.684601,6.656207,Happy
4.269474,7.660975,0.567915,0.645314,-0.068828,0.894637,0.64765,4.269474,Neutral
5.921262,9.900377,0.860254,0.866731,-0.106744,0.667495,0.730257,5.921262,Neutral
5.88642,9.891932,0.839467,0.726584,-0.226132,0.899164,0.613464,5.88642,Neutral
6.136833,10.639202,0.776078,0.740058,-0.01752,0.865294,0.66342,6.136833,Happy
5.954524,10.617362,0.927213,0.623742,-0.086187,0.902801,0.632481,5.954524,Neutral
4.179177,8.663832,0.613529,0.820069,0.041142,0.764722,0.645889,4.179177,Neutral
3.680568,7.85684,0.618984,0.821773,0.110067,0.546387,0.648245,3.680568,Sad
7.293728,10.899938,0.906218,0.890031,0.127591,0.518304,0.698889,7.293728,Happy
6.728384,11.235544,0.775808,0.885922,0.155217,0.798496,0.654696,6.728384,Happy
7.444471,11.048324,0.941162,0.956316,0.17309,0.445697,0.802208,7.444471,Happy
5.077461,9.153252,0.805271,0.561048,0.177381,0.850647,0.684578,5.077461,Neutral
5.821453,9.867241,0.91674,0.656934,-0.192211,0.545905,0.558989,5.821453,Neutral
5.463332,9.676768,0.9037,0.639924,-0.22574,0.696496,0.66342,5.463332,Neutral
5.862864,9.778915,0.856007,0.874756,0.019627,0.798496,0.69781,5.862864,Neutral
6.167707,10.293148,0.88318,0.846941,0.121243,0.947674,0.763942,6.167707,Happy
7.659843,10.740882,0.95394,0.948372,-0.032877,0.445697,0.768806,7.659843,Happy
7.512688,10.931063,0.980283,0.871904,0.191135,0.633035,0.755915,7.512688,Happy
5.074342,9.763176,0.735565,0.502265,-0.181771,0.693372,0.493074,5.074342,Neutral
4.955101,7.745352,0.896476,0.469531,-0.090622,0.858691,0.613298,4.955101,Neutral
3.25356,7.243477,0.789555,0.595191,-0.127762,0.798496,0.368106,3.25356,Sad
3.800287,9.592562,0.733488,0.68249,-0.147955,0.780439,0.518544,3.800287,Sad
5.876466,9.841901,0.922506,0.723431,-0.183382,0.653039,0.545433,5.876466,Neutral
5.29366,8.553802,0.887664,0.885792,-0.006404,0.798496,0.657485,5.29366,Neutral
5.659317,10.995277,0.855826,0.726852,0.061593,0.445697,0.519312,5.659317,Neutral
7.405616,10.723386,0.967029,0.944586,0.363977,0.445697,0.724132,7.405616,Happy
4.493431,8.108188,0.504608,0.724062,-0.016323,0.612547,0.596801,4.493431,Neutral
4.454917,8.45688,0.911407,0.709979,0.046409,0.701229,0.687829,4.454917,Neutral
7.40655,10.852054,0.924705,0.918996,0.298798,0.50453,0.764698,7.40655,Happy
4.972168,7.864849,0.731929,0.598108,0.075127,0.790463,0.706352,4.972168,Neutral
4.858481,8.130166,0.549398,0.659006,-0.033089,0.77353,0.49574,4.858481,Neutral
4.401778,7.508646,0.552308,0.678896,0.187297,0.850035,0.481421,4.401778,Neutral
4.445039,8.39476,0.703992,0.799746,-0.058824,0.74425,0.614116,4.445039,Neutral
5.180563,10.184021,0.844735,0.494475,-0.155661,0.855361,0.577917,5.180563,Neutral
4.628133,8.733621,0.824345,0.631611,-0.185715,0.830646,0.533918,4.628133,Neutral
6.331491,10.43418,0.913511,0.78718,-0.112338,0.949788,0.623201,6.331491,Happy
4.279441,7.661813,0.587696,0.599087,0.359763,0.883752,0.722409,4.279441,Neutral
4.713358,8.521372,0.79196,0.6984,-0.031263,0.8677,0.794985,4.713358,Neutral
5.771065,9.698712,0.808334,0.891123,-0.108709,0.798496,0.662961,5.771065,Neutral
4.865401,9.9029,0.907517,0.636818,-0.207007,0.94128,0.555952,4.865401,Neutral
7.018379,10.971497,0.967745,0.92163,0.256636,0.445697,0.736091,7.018379,Happy
6.082555,10.414831,0.917203,0.895522,0.023633,0.844791,0.591896,6.082555,Happy
6.308879,10.475785,0.92935,0.698945,-0.242734,0.851745,0.518093,6.308879,Happy
6.464987,9.002782,0.822837,0.86864,0.045797,0.821655,0.826123,6.464987,Happy
4.26717,6.887199,0.771265,0.880042,-0.012671,0.483153,0.71419,4.26717,Neutral
5.122031,9.717823,0.88377,0.684846,-0.083528,0.851458,0.484643,5.122031,Neutral
6.798151,10.998427,0.892722,0.70302,-0.038684,0.486111,0.686744,6.798151,Happy
2.997251,7.204538,0.590737,0.716396,0.14384,0.924901,0.587815,2.997251,Sad
5.718554,9.878194,0.860893,0.8063,-0.251337,0.865183,0.556682,5.718554,Neutral
6.927179,10.603373,0.909595,0.724662,0.047983,0.770135,0.611806,6.927179,Happy
7.492804,11.111416,0.958796,0.949401,0.053017,0.445697,0.787933,7.492804,Happy
7.563798,10.870361,0.938396,0.925432,0.329931,0.445697,0.770457,7.563798,Happy
6.513371,10.603534,0.910315,0.722251,-0.080875,0.776504,0.635579,6.513371,Happy
3.407508,7.550973,0.836828,0.606549,0.304802,0.902627,0.733148,3.407508,Sad
6.198601,10.530222,0.929454,0.748515,-0.133164,0.797705,0.645008,6.198601,Happy
6.125758,9.04624,0.72075,0.568463,0.114188,0.935095,0.649957,6.125758,Happy
5.112729,9.630783,0.782709,0.531597,0.06598,0.911732,0.473159,5.112729,Neutral
4.660161,8.277083,0.53014,0.741518,-0.032282,0.742774,0.491931,4.660161,Neutral
6.129942,10.308986,0.841906,0.847543,-0.227541,0.954131,0.60494,6.129942,Happy
5.25153,9.606963,0.799433,0.732773,-0.213816,0.653845,0.502086,5.25153,Neutral
5.00933,8.115298,0.69044,0.773457,0.123202,0.576098,0.740248,5.00933,Neutral
3.795301,7.85232,0.768552,0.756505,-0.144357,0.796859,0.706037,3.795301,Sad
5.286824,8.271411,0.882889,0.784301,-0.071298,0.498925,0.655013,5.286824,Neutral
4.611986,7.512547,0.852087,0.760231,-0.042974,0.840423,0.594163,4.611986,Neutral
4.8946,10.09238,0.900874,0.464373,-0.130641,0.914701,0.5752,4.8946,Neutral
6.81137,10.668096,0.823054,0.531812,-0.024159,0.507919,0.606721,6.81137,Happy
6.415199,10.161462,0.886762,0.793486,-0.013632,0.796396,0.775208,6.415199,Happy
5.367446,10.292996,0.900722,0.753559,-0.206273,0.726356,0.650512,5.367446,Neutral
5.924113,8.623899,0.826909,0.809259,0.07265,0.727998,0.771063,5.924113,Neutral
4.190855,8.613153,0.628161,0.78644,0.114457,0.908889,0.620285,4.190855,Neutral
7.448794,10.915693,0.984801,0.935669,0.221635,0.692434,0.768394,7.448794,Happy
5.271944,9.985817,0.691902,0.445607,-0.246972,0.648596,0.512298,5.271944,Neutral
4.046111,8.71802,0.606767,0.88585,-0.046381,0.780803,0.578831,4.046111,Neutral
6.462076,10.521321,0.953438,0.958443,-0.090423,0.796557,0.574927,6.462076,Happy
5.393724,9.900671,0.73648,0.685748,-0.194145,0.948707,0.575024,5.393724,Neutral
5.321551,11.002724,0.821089,0.668631,0.020678,0.445697,0.534148,5.321551,Neutral
5.595689,10.260778,0.912514,0.555815,-0.242358,0.936336,0.539511,5.595689,Neutral
5.536271,10.247784,0.909807,0.690856,-0.158326,0.925408,0.51239,5.536271,Neutral
2.56043,7.399671,0.504608,0.659596,0.097071,0.861837,0.493701,2.56043,Sad
3.602455,9.364071,0.79023,0.753907,0.050489,0.921878,0.709382,3.602455,Sad
4.350313,8.413556,0.726612,0.659284,-0.10681,0.853403,0.513613,4.350313,Neutral
5.241078,8.206723,0.720047,0.674509,0.041723,0.836517,0.626285,5.241078,Neutral
5.84193,8.910279,0.849565,0.928216,0.189698,0.642044,0.677927,5.84193,Neutral
6.32764,10.352514,0.915772,0.80318,0.402781,0.798496,0.62568,6.32764,Happy
3.531574,9.502946,0.824958,0.582724,-0.140635,0.771464,0.446534,3.531574,Sad
6.146032,10.89318,0.823018,0.821662,0.076864,0.798496,0.678253,6.146032,Happy
3.668737,7.946098,0.711077,0.668252,-0.042218,0.85188,0.721607,3.668737,Sad
4.000517,7.663125,0.739956,0.772344,0.052785,0.81577,0.688604,4.000517,Neutral
4.042028,7.89275,0.663485,0.861729,0.121644,0.608899,0.702194,4.042028,Neutral
4.985649,8.180617,0.606459,0.837995,-0.08619,0.757003,0.501307,4.985649,Neutral
7.45188,10.876347,0.943854,0.896018,0.338607,0.445697,0.71805,7.45188,Happy
6.702362,10.817224,0.926407,0.90444,0.064858,0.679237,0.699049,6.702362,Happy
5.218724,9.729278,0.704033,0.461706,-0.19827,0.75506,0.467813,5.218724,Neutral
5.767344,8.803675,0.897655,0.818404,0.083964,0.742162,0.493659,5.767344,Neutral
5.367774,9.106734,0.833621,0.770319,0.349061,0.961589,0.763572,5.367774,Neutral
4.54922,7.720123,0.823138,0.768694,0.182741,0.783822,0.614591,4.54922,Neutral
5.909509,8.573375,0.946028,0.943287,0.145085,0.899019,0.681409,5.909509,Neutral
4.615674,7.052698,0.58211,0.683558,-0.034799,0.77766,0.698578,4.615674,Neutral
4.237687,7.653903,0.746633,0.757835,0.128034,0.87274,0.67866,4.237687,Neutral
4.318909,7.939726,0.672002,0.611664,0.051904,0.785916,0.458655,4.318909,Neutral
4.407746,8.066674,0.506636,0.783115,-0.086157,0.531884,0.556502,4.407746,Neutral
4.175671,8.134365,0.756725,0.775448,0.402781,0.637766,0.675413,4.175671,Neutral
6.619525,11.399176,0.866437,0.886891,0.143529,0.445697,0.736194,6.619525,Happy
4.721938,8.618412,0.775087,0.65705,-0.163482,0.804165,0.504632,4.721938,Neutral
7.097252,11.646967,0.952372,0.908303,0.085595,0.445697,0.717743,7.097252,Happy
4.602218,8.512798,0.779195,0.700452,-0.007312,0.871437,0.796344,4.602218,Neutral
5.397056,10.78847,0.834716,0.918026,0.301592,0.445697,0.606459,5.397056,Neutral
4.809259,8.250217,0.75643,0.644229,-0.05555,0.832427,0.510788,4.809259,Neutral
5.403025,9.775726,0.882916,0.738115,0.123343,0.917136,0.517429,5.403025,Neutral
4.585524,8.925166,0.904178,0.630967,0.093449,0.927568,0.559409,4.585524,Neutral
4.753311,9.479447,0.879158,0.840129,-0.066665,0.7273,0.724792,4.753311,Neutral
4.419834,8.173913,0.504608,0.785601,-0.072595,0.575305,0.573023,4.419834,Neutral
7.434011,10.788539,0.915648,0.935911,0.153911,0.445697,0.78151,7.434011,Happy
6.626592,9.044181,0.841107,0.909538,-0.015749,0.765454,0.827421,6.626592,Happy
4.430846,9.039717,0.815703,0.833836,0.155736,0.861397,0.655605,4.430846,Neutral
5.222867,10.071003,0.884656,0.59257,-0.28935,0.933464,0.545878,5.222867,Neutral
6.062852,9.869905,0.835544,0.744292,0.161183,0.63363,0.752415,6.062852,Happy
5.80138,9.485221,0.939867,0.853534,-0.082288,0.756116,0.833232,5.80138,Neutral
6.53709,10.79746,0.893431,0.814484,-0.130699,0.718112,0.762097,6.53709,Happy
5.224658,8.252209,0.590946,0.629996,-0.03636,0.844436,0.66342,5.224658,Neutral
4.521935,6.928858,0.864155,0.637367,-0.026901,0.875,0.610231,4.521935,Neutral
6.357114,10.540752,0.933333,0.903951,0.136072,0.445697,0.766957,6.357114,Happy
4.101016,6.932193,0.654965,0.81722,-0.027305,0.52898,0.715031,4.101016,Neutral
5.6082,8.325684,0.724297,0.851896,0.005706,0.790444,0.657618,5.6082,Neutral
4.121941,9.44186,0.517372,0.639945,-0.210428,0.502417,0.447714,4.121941,Neutral
6.258477,10.68712,0.869364,0.710519,0.026354,0.818708,0.624131,6.258477,Happy
4.661909,9.420352,0.900937,0.663055,-0.079991,0.942961,0.550486,4.661909,Neutral
3.761965,9.523888,0.815656,0.857169,-0.107628,0.860293,0.675722,3.761965,Sad
4.475654,8.369368,0.714604,0.853394,0.224563,0.854,0.75386,4.475654,Neutral
5.70093,8.884818,0.878409,0.68299,-0.061947,0.806596,0.812614,5.70093,Neutral
5.022699,8.889822,0.759477,0.919607,-0.048332,0.771246,0.688878,5.022699,Neutral
6.332929,9.580376,0.904694,0.764793,-0.180597,0.794457,0.669117,6.332929,Happy
6.329581,8.891402,0.866397,0.627587,0.130328,0.809743,0.789607,6.329581,Happy
6.241199,9.083893,0.8203,0.863335,-0.102405,0.8007,0.81701,6.241199,Happy
6.689609,10.534419,0.843655,0.745469,0.173335,0.840676,0.682391,6.689609,Happy
4.697762,8.257814,0.833098,0.683523,-0.096591,0.929055,0.589768,4.697762,Neutral
5.754394,10.380184,0.854931,0.711519,-0.076037,0.790556,0.633086,5.754394,Neutral
4.417353,7.929927,0.760252,0.735724,-0.059307,0.805329,0.687084,4.417353,Neutral
5.935771,10.345518,0.940591,0.692627,-0.248637,0.911277,0.594677,5.935771,Neutral
4.876482,9.223817,0.714891,0.603124,-0.206542,0.912657,0.513189,4.876482,Neutral
6.267745,9.074734,0.845095,0.909599,-0.086674,0.748442,0.764526,6.267745,Happy
7.327183,10.650288,0.954921,0.942279,0.28692,0.445697,0.762818,7.327183,Happy
6.25708,9.622017,0.86581,0.829771,-0.063893,0.741964,0.680913,6.25708,Happy
5.295547,9.173263,0.831945,0.90926,-0.063384,0.808423,0.614404,5.295547,Neutral
4.43894,8.066872,0.61225,0.691094,0.402781,0.694739,0.573841,4.43894,Neutral
5.475948,9.804373,0.872089,0.730546,-0.279745,0.864982,0.601881,5.475948,Neutral
4.890419,8.350374,0.717704,0.635073,0.132043,0.918392,0.81473,4.890419,Neutral
5.970289,9.502946,0.748157,0.762223,-0.060806,0.643733,0.584836,5.970289,Neutral
6.144764,9.860808,0.796983,0.793378,-0.031571,0.798496,0.707985,6.144764,Happy
4.725132,10.105345,0.895694,0.513835,-0.150868,0.983276,0.574386,4.725132,Neutral
5.830871,8.495299,0.690264,0.712657,0.035093,0.713928,0.488859,5.830871,Neutral
4.899807,9.190536,0.765604,0.36033,0.005883,0.926125,0.570178,4.899807,Neutral
7.190638,10.547989,0.95365,0.934769,0.277504,0.445697,0.783698,7.190638,Happy
7.280386,10.922826,0.952587,0.877956,0.248561,0.668495,0.774229,7.280386,Happy
6.646961,10.535282,0.808003,0.575309,-0.195753,0.844571,0.629187,6.646961,Happy
3.714294,7.387003,0.609334,0.65914,0.105734,0.851488,0.537982,3.714294,Sad
7.239148,10.804848,0.93272,0.945273,0.19674,0.445697,0.793269,7.239148,Happy
4.217326,8.141822,0.504608,0.714037,-0.033209,0.579619,0.570918,4.217326,Neutral
6.737606,11.215853,0.797737,0.932296,0.168272,0.798496,0.715105,6.737606,Happy
4.971112,6.996474,0.817625,0.639207,-0.030354,0.718759,0.565073,4.971112,Neutral
5.081584,10.003078,0.777552,0.654542,-0.134991,0.951844,0.540932,5.081584,Neutral
7.544965,10.997158,0.970306,0.929547,0.222275,0.445697,0.78682,7.544965,Happy
7.195361,10.929645,0.964489,0.903428,0.05429,0.457089,0.727341,7.195361,Happy
5.615405,9.857912,0.867988,0.774545,-0.089147,0.798496,0.651638,5.615405,Neutral
4.823976,10.748598,0.907868,0.86987,-0.061171,0.582522,0.505992,4.823976,Neutral
7.514631,10.924474,0.947371,0.937932,0.04517,0.445697,0.752574,7.514631,Happy
6.827652,11.5404,0.849838,0.846344,0.131151,0.445697,0.732734,6.827652,Happy
6.724531,10.757887,0.939309,0.842656,0.08899,0.688006,0.69753,6.724531,Happy
4.994379,9.322538,0.748888,0.805974,-0.094083,0.911601,0.736465,4.994379,Neutral
5.804919,8.074152,0.646345,0.697694,0.024633,0.759754,0.582619,5.804919,Neutral
3.595678,7.459459,0.748304,0.894025,-0.025991,0.445697,0.747769,3.595678,Sad
5.564131,9.681226,0.907778,0.679293,-0.208717,0.675543,0.544301,5.564131,Neutral
4.542546,8.438226,0.617401,0.768789,-0.048108,0.757453,0.692695,4.542546,Neutral
4.910772,9.548773,0.761873,0.598859,-0.145623,0.763155,0.523313,4.910772,Neutral
3.331648,9.673302,0.701358,0.741224,-0.264174,0.813936,0.656547,3.331648,Sad
5.934371,8.968486,0.806015,0.682745,-0.16121,0.786295,0.783696,5.934371,Neutral
4.95373,8.086014,0.560728,0.702421,-0.050732,0.745044,0.585092,4.95373,Neutral
5.48682,10.239608,0.908713,0.735225,-0.173453,0.686784,0.640869,5.48682,Neutral
4.966812,10.00412,0.836042,0.564464,-0.00641,0.934256,0.562926,4.966812,Neutral
4.470191,8.336612,0.738077,0.467812,-0.091212,0.797354,0.473768,4.470191,Neutral
4.848674,8.619275,0.536297,0.71335,-0.008587,0.74284,0.628662,4.848674,Neutral
4.927236,7.626189,0.664859,0.720743,-0.015507,0.757399,0.656122,4.927236,Neutral
5.53457,8.846539,0.775009,0.856053,-0.131485,0.814885,0.546054,5.53457,Neutral
6.062011,9.88035,0.89304,0.832241,-0.170834,0.471376,0.738479,6.062011,Happy
7.650346,10.711356,0.953765,0.933949,0.224798,0.445697,0.791042,7.650346,Happy
5.438952,10.418281,0.744032,0.656268,0.095682,0.86731,0.656831,5.438952,Neutral
4.896792,8.996167,0.55376,0.77318,-0.245713,0.843173,0.574674,4.896792,Neutral
4.67816,8.567709,0.779225,0.527447,-0.160854,0.777314,0.630861,4.67816,Neutral
4.716388,8.201193,0.817945,0.546506,-0.096591,0.857824,0.491536,4.716388,Neutral
4.987992,7.704833,0.754558,0.670405,-0.039549,0.84634,0.645861,4.987992,Neutral
4.634252,9.121522,0.821372,0.528605,-0.013059,0.8747,0.488819,4.634252,Neutral
7.376316,10.724154,0.95147,0.964395,0.125893,0.798496,0.74248,7.376316,Happy
3.268152,7.691963,0.504608,0.868999,0.06012,0.445697,0.716731,3.268152,Sad
5.317493,7.900684,0.582017,0.729232,0.13579,0.77035,0.698897,5.317493,Neutral
5.466921,10.046074,0.932609,0.495956,-0.308756,0.9788,0.525222,5.466921,Neutral
4.785367,7.450128,0.709528,0.724568,-0.106959,0.706798,0.578328,4.785367,Neutral
4.876085,8.600584,0.692628,0.783369,0.227443,0.798496,0.740587,4.876085,Neutral
6.714112,10.650961,0.947354,0.823386,-0.175514,0.564641,0.689624,6.714112,Happy
4.667941,6.98119,0.594417,0.917323,0.068985,0.445697,0.77274,4.667941,Neutral
4.859502,8.992258,0.759102,0.588979,0.003534,0.919212,0.60374,4.859502,Neutral
5.710937,9.428893,0.830123,0.826552,-0.159628,0.895384,0.767763,5.710937,Neutral
6.475209,10.685221,0.884923,0.78678,-0.096962,0.622697,0.714936,6.475209,Happy
4.463531,9.252343,0.614423,0.567737,-0.183984,0.899453,0.490396,4.463531,Neutral
4.773145,9.309835,0.77886,0.419789,-0.015886,0.953422,0.468601,4.773145,Neutral
4.573991,9.264314,0.762784,0.849355,-0.191237,0.790228,0.722673,4.573991,Neutral
3.87028,7.876235,0.504608,0.772919,-0.145411,0.849472,0.574439,3.87028,Sad
6.984214,10.836548,0.937559,0.898683,0.081714,0.473953,0.738942,6.984214,Happy
6.157342,9.570454,0.90925,0.837555,-0.162902,0.875018,0.790257,6.157342,Happy
6.710783,11.181391,0.861533,0.91142,0.117763,0.798496,0.730052,6.710783,Happy
3.640155,7.854688,0.687268,0.850133,0.097497,0.589294,0.679454,3.640155,Sad
7.420209,10.735358,0.927739,0.920968,-0.007087,0.445697,0.742234,7.420209,Happy
7.498803,10.878005,0.949809,0.921734,0.162564,0.678937,0.725053,7.498803,Happy
5.639588,9.000282,0.757147,0.635793,0.02778,0.949651,0.561854,5.639588,Neutral
4.311033,6.931022,0.669688,0.70424,0.066003,0.809182,0.540647,4.311033,Neutral
6.235111,10.351815,0.922379,0.757634,-0.171614,0.909945,0.669736,6.235111,Happy
6.449728,9.959955,0.864694,0.87059,0.054272,0.61535,0.691911,6.449728,Happy
4.736588,8.328985,0.792133,0.719029,-0.105035,0.922627,0.593906,4.736588,Neutral
5.14824,7.173773,0.71845,0.879161,0.146984,0.688926,0.69445,5.14824,Neutral
7.770515,10.836152,0.974977,0.943631,0.236551,0.445697,0.796209,7.770515,Happy
5.167995,9.561672,0.78123,0.772449,-0.237283,0.561206,0.527073,5.167995,Neutral
5.225308,9.813235,0.909888,0.656011,-0.173767,0.671939,0.493381,5.225308,Neutral
6.891127,11.637915,0.875469,0.937988,0.096715,0.445697,0.760254,6.891127,Happy
7.384069,10.020897,0.874572,0.933381,-0.066685,0.766938,0.806322,7.384069,Happy
4.585842,8.287208,0.765095,0.963775,0.08189,0.821023,0.66884,4.585842,Neutral
4.134853,7.327605,0.72675,0.76577,0.043704,0.867924,0.664399,4.134853,Neutral
5.136325,9.260966,0.791831,0.829942,0.402781,0.889677,0.747754,5.136325,Neutral
5.667841,8.555203,0.926971,0.948362,0.230258,0.876154,0.646166,5.667841,Neutral
4.180569,9.206837,0.841938,0.822637,0.138303,0.760301,0.730496,4.180569,Neutral
5.760274,9.893265,0.813248,0.761348,-0.042852,0.667989,0.627254,5.760274,Neutral
